id,user_id,track_id,listened_at,device,platform,completed,quality
3324,19,13,2023-11-10 09:51:15,mobile,windows,false,normal
4047,70,13,2023-11-10 12:32:55,mobile,macos,true,normal
4023,22,19,2023-11-10 14:31:35,mobile,ios,false,normal
951,47,28,2023-11-10 16:06:24,mobile,web,true,high
3590,75,34,2023-11-10 23:47:14,desktop,ios,true,high
2303,50,33,2023-11-11 03:17:36,mobile,web,true,normal
3354,41,21,2023-11-11 20:40:51,desktop,ios,true,high
1083,16,4,2023-11-11 21:57:50,mobile,android,true,high
842,29,5,2023-11-12 01:00:33,mobile,web,false,high
4037,67,32,2023-11-12 13:44:35,tablet,web,true,normal
1139,27,15,2023-11-12 14:24:25,mobile,ios,true,normal
3702,11,34,2023-11-12 18:59:04,desktop,ios,false,normal
300,61,21,2023-11-12 19:08:30,mobile,android,true,normal
2602,39,1,2023-11-13 00:12:36,desktop,android,true,normal
3390,33,36,2023-11-13 05:08:23,desktop,web,true,high
1460,27,11,2023-11-13 11:50:38,mobile,ios,true,high
3918,36,1,2023-11-14 02:58:23,mobile,ios,true,high
1155,51,25,2023-11-14 11:17:59,smart_speaker,ios,true,normal
1494,13,16,2023-11-14 14:37:10,mobile,ios,true,normal
161,8,1,2023-11-14 19:26:47,mobile,ios,true,normal
3544,62,28,2023-11-14 22:13:46,mobile,ios,true,normal
4409,20,4,2023-11-14 22:39:58,mobile,web,true,high
4474,9,29,2023-11-15 05:31:59,mobile,android,true,normal
874,72,5,2023-11-15 06:14:19,mobile,ios,true,high
2067,13,28,2023-11-15 12:57:18,mobile,web,true,normal
2314,60,1,2023-11-15 13:51:39,tablet,windows,true,normal
3460,54,31,2023-11-15 21:22:18,smart_speaker,ios,true,normal
2075,70,18,2023-11-15 21:45:16,tablet,android,true,high
1052,52,29,2023-11-15 21:56:01,tablet,android,true,normal
768,67,9,2023-11-15 23:55:47,desktop,android,true,high
137,32,9,2023-11-16 00:37:06,mobile,web,true,normal
3158,50,31,2023-11-16 02:07:58,desktop,ios,true,normal
1126,43,25,2023-11-16 04:44:55,mobile,web,true,normal
3358,57,27,2023-11-16 06:29:18,mobile,windows,false,high
3469,76,7,2023-11-16 08:11:55,smart_speaker,android,true,high
384,4,20,2023-11-16 09:34:17,mobile,android,true,normal
2922,65,32,2023-11-16 13:19:34,mobile,android,true,lossless
559,55,7,2023-11-16 14:33:42,mobile,web,false,high
790,58,13,2023-11-16 17:37:23,desktop,ios,true,lossless
2060,38,16,2023-11-16 20:18:46,desktop,android,true,high
2014,74,9,2023-11-16 23:15:24,tablet,android,false,high
1534,33,35,2023-11-17 01:03:10,mobile,web,true,lossless
1447,72,16,2023-11-17 02:10:53,desktop,ios,true,normal
4234,2,16,2023-11-17 18:57:41,tablet,ios,true,normal
1160,9,25,2023-11-18 00:07:15,mobile,ios,true,high
476,29,15,2023-11-18 09:29:23,mobile,android,true,high
1885,27,32,2023-11-18 09:42:42,desktop,android,true,normal
584,30,3,2023-11-18 11:05:46,mobile,web,true,lossless
2188,26,10,2023-11-18 11:22:18,mobile,ios,true,lossless
525,39,33,2023-11-18 13:58:24,desktop,android,true,high
1720,9,2,2023-11-18 19:47:25,desktop,android,true,normal
1179,25,40,2023-11-18 23:58:03,smart_speaker,android,true,normal
4107,13,35,2023-11-19 00:08:38,mobile,web,false,high
2494,72,26,2023-11-19 00:47:46,mobile,ios,false,high
1034,21,40,2023-11-19 03:17:46,mobile,web,true,normal
254,39,19,2023-11-19 05:52:34,desktop,android,true,high
3294,57,1,2023-11-19 08:01:22,desktop,ios,true,normal
1515,64,13,2023-11-19 13:13:13,desktop,android,true,high
3621,20,2,2023-11-19 20:26:25,mobile,macos,true,normal
2893,55,28,2023-11-19 22:34:50,mobile,web,true,high
761,69,2,2023-11-20 18:35:15,desktop,ios,false,high
3379,64,33,2023-11-20 20:27:26,tablet,android,false,normal
1594,72,40,2023-11-21 05:11:40,desktop,ios,true,high
1784,4,29,2023-11-21 06:35:17,mobile,android,true,normal
1760,3,13,2023-11-21 07:30:31,desktop,ios,false,normal
2664,9,28,2023-11-21 07:58:55,smart_speaker,ios,true,normal
3791,31,17,2023-11-21 10:24:48,mobile,ios,false,high
3550,49,25,2023-11-21 10:35:36,mobile,android,false,high
751,68,14,2023-11-21 23:59:07,desktop,ios,true,high
1024,25,2,2023-11-22 06:38:25,mobile,ios,true,high
3371,66,35,2023-11-22 06:54:18,mobile,ios,true,high
2020,52,20,2023-11-22 07:10:57,mobile,ios,true,normal
1636,79,31,2023-11-22 09:31:11,mobile,web,false,normal
4120,7,29,2023-11-22 17:03:51,desktop,ios,true,normal
1786,16,11,2023-11-22 21:52:12,mobile,android,true,high
2135,76,20,2023-11-23 02:51:44,tablet,web,true,normal
1263,69,33,2023-11-23 05:23:01,desktop,web,true,normal
362,16,16,2023-11-23 06:49:30,tablet,android,true,high
3856,11,23,2023-11-23 12:45:40,smart_speaker,windows,true,normal
4015,50,37,2023-11-23 14:39:36,mobile,ios,false,high
2359,12,24,2023-11-23 18:17:49,mobile,ios,true,normal
2408,61,6,2023-11-24 02:55:05,desktop,android,true,normal
1241,43,10,2023-11-24 10:13:29,tablet,windows,true,high
1664,12,33,2023-11-24 14:17:06,mobile,android,true,normal
1538,40,36,2023-11-24 16:03:41,mobile,web,true,normal
4113,25,30,2023-11-24 16:23:09,mobile,ios,true,normal
1502,65,33,2023-11-24 16:27:11,mobile,web,true,normal
1092,36,28,2023-11-24 19:03:51,desktop,macos,true,high
812,57,11,2023-11-24 19:18:33,desktop,web,true,normal
2279,19,40,2023-11-24 19:22:43,tv,web,true,lossless
3754,12,37,2023-11-25 10:18:43,mobile,web,true,high
1006,73,9,2023-11-25 14:19:39,tablet,web,true,high
2709,49,38,2023-11-25 20:02:08,desktop,android,true,high
3531,31,16,2023-11-26 00:45:02,mobile,ios,true,normal
4,78,28,2023-11-26 06:24:33,smart_speaker,web,true,high
711,27,35,2023-11-26 09:17:03,mobile,android,true,normal
136,59,6,2023-11-26 17:52:40,desktop,android,true,high
4290,17,27,2023-11-26 23:06:13,desktop,android,true,normal
2172,24,37,2023-11-27 01:30:28,desktop,ios,true,normal
2161,66,26,2023-11-27 03:21:14,mobile,android,true,high
3287,38,9,2023-11-27 05:30:36,smart_speaker,android,true,high
3517,33,12,2023-11-27 11:59:56,mobile,ios,true,normal
1090,49,23,2023-11-27 18:02:56,desktop,android,true,high
4490,39,32,2023-11-27 22:57:14,smart_speaker,web,true,lossless
2581,69,6,2023-11-28 11:19:13,smart_speaker,web,true,normal
3027,25,9,2023-11-28 13:55:33,tablet,macos,true,high
1386,56,31,2023-11-28 18:54:19,mobile,windows,false,high
1643,45,28,2023-11-29 08:17:40,desktop,windows,false,normal
257,33,31,2023-11-29 16:00:23,mobile,android,false,high
2121,51,38,2023-11-29 17:33:48,mobile,web,true,high
2389,74,37,2023-11-29 20:10:13,desktop,windows,false,high
2220,34,39,2023-11-29 21:58:57,smart_speaker,web,false,normal
1993,73,20,2023-11-30 05:15:53,tablet,web,true,normal
2923,29,15,2023-11-30 09:14:25,mobile,web,true,high
609,21,7,2023-11-30 09:34:44,mobile,web,true,high
3276,52,38,2023-11-30 22:37:32,mobile,android,true,normal
1769,47,29,2023-11-30 22:48:08,mobile,android,true,normal
3840,41,33,2023-12-01 07:08:20,desktop,android,false,normal
3898,53,31,2023-12-01 07:45:06,desktop,web,true,normal
2929,35,7,2023-12-01 09:11:29,mobile,android,true,high
237,59,16,2023-12-01 11:09:55,desktop,ios,true,high
1264,19,20,2023-12-01 13:43:11,smart_speaker,android,true,normal
3454,39,1,2023-12-01 14:24:50,mobile,android,true,high
1240,74,31,2023-12-02 08:04:03,mobile,web,true,lossless
1848,29,29,2023-12-02 17:52:27,mobile,ios,false,high
1835,56,2,2023-12-02 20:32:15,desktop,ios,false,normal
2256,31,14,2023-12-03 00:02:23,mobile,web,true,high
4048,31,36,2023-12-03 01:18:15,mobile,web,true,normal
3405,6,2,2023-12-03 07:26:14,smart_speaker,macos,false,high
2209,1,32,2023-12-03 08:25:52,desktop,windows,true,high
4106,13,4,2023-12-03 15:32:00,desktop,android,true,high
594,37,6,2023-12-03 17:11:16,mobile,macos,false,normal
3606,38,32,2023-12-03 17:40:09,tablet,macos,true,high
2260,26,32,2023-12-04 00:13:42,mobile,android,false,normal
744,64,16,2023-12-04 03:38:34,desktop,android,true,normal
662,2,32,2023-12-04 15:21:31,mobile,ios,true,lossless
4074,79,15,2023-12-05 00:17:24,tv,android,false,normal
1288,73,26,2023-12-05 01:36:55,smart_speaker,windows,false,high
4309,47,30,2023-12-05 03:41:34,mobile,android,true,normal
3208,73,5,2023-12-05 11:27:24,mobile,ios,true,high
3478,11,22,2023-12-05 13:59:08,mobile,android,true,lossless
3055,78,9,2023-12-05 17:27:26,tablet,android,true,normal
63,15,37,2023-12-05 20:18:25,mobile,ios,true,high
2612,42,1,2023-12-05 20:22:09,mobile,ios,true,normal
3368,13,11,2023-12-05 22:23:25,mobile,ios,true,high
3157,56,22,2023-12-05 22:44:49,mobile,ios,true,high
2857,43,23,2023-12-06 03:38:42,mobile,web,false,high
4383,75,31,2023-12-06 09:42:33,mobile,ios,true,high
3902,15,34,2023-12-06 10:04:25,mobile,android,true,high
3735,55,14,2023-12-06 13:00:09,mobile,macos,true,high
3671,21,27,2023-12-06 14:08:51,desktop,android,true,high
4018,53,5,2023-12-06 15:40:08,mobile,windows,true,normal
48,14,28,2023-12-07 04:59:20,mobile,macos,true,normal
2393,60,32,2023-12-07 05:55:00,mobile,android,true,normal
1360,80,4,2023-12-07 07:25:21,mobile,web,false,high
1597,38,7,2023-12-07 08:19:18,mobile,windows,true,normal
426,41,39,2023-12-07 11:39:52,mobile,web,true,high
3861,13,38,2023-12-09 12:50:33,mobile,web,true,high
3144,3,3,2023-12-09 14:09:25,mobile,ios,true,normal
2293,30,34,2023-12-09 15:00:31,mobile,web,false,high
1327,27,29,2023-12-10 00:01:10,mobile,ios,true,high
3457,28,22,2023-12-10 01:18:34,desktop,ios,false,normal
701,42,33,2023-12-10 05:54:55,mobile,web,false,lossless
440,41,40,2023-12-10 09:34:18,desktop,ios,true,normal
3483,73,39,2023-12-10 09:57:42,tv,ios,true,lossless
341,72,38,2023-12-10 14:39:37,mobile,android,true,high
2747,51,25,2023-12-11 00:11:14,mobile,ios,true,normal
3528,1,26,2023-12-11 00:19:06,tv,web,true,lossless
4114,4,35,2023-12-12 00:42:48,mobile,android,true,high
3125,12,6,2023-12-12 09:56:50,mobile,ios,true,lossless
2982,40,11,2023-12-12 12:47:44,mobile,android,true,normal
1191,7,16,2023-12-12 19:18:55,desktop,android,true,normal
3488,36,8,2023-12-12 20:44:27,mobile,web,true,lossless
3935,27,20,2023-12-13 03:11:02,tv,android,true,normal
3189,12,10,2023-12-13 09:39:48,mobile,ios,true,lossless
2855,42,24,2023-12-13 09:58:40,desktop,ios,true,high
1891,58,9,2023-12-13 15:05:43,mobile,ios,true,high
4097,3,23,2023-12-14 00:00:48,desktop,ios,false,lossless
3942,33,7,2023-12-14 01:23:32,mobile,android,true,normal
3019,57,22,2023-12-14 09:04:34,mobile,ios,true,normal
2116,19,36,2023-12-14 15:21:07,tablet,ios,false,normal
4160,50,2,2023-12-15 10:49:10,mobile,web,true,normal
1716,4,40,2023-12-15 12:30:23,mobile,android,false,high
4278,6,12,2023-12-15 13:05:31,mobile,macos,true,high
4405,10,36,2023-12-15 14:52:31,desktop,windows,true,normal
4005,50,18,2023-12-15 21:45:18,mobile,windows,true,high
1904,73,8,2023-12-16 00:38:25,desktop,ios,true,normal
1352,32,14,2023-12-16 03:13:03,mobile,ios,false,high
45,31,20,2023-12-16 05:12:39,tablet,ios,true,lossless
2658,69,16,2023-12-16 15:21:31,mobile,windows,false,normal
3262,37,22,2023-12-16 23:25:10,mobile,ios,true,high
2856,30,35,2023-12-17 02:57:56,mobile,android,true,normal
2047,53,24,2023-12-17 07:21:37,tablet,android,true,normal
3140,69,24,2023-12-17 09:18:57,mobile,web,true,high
875,75,14,2023-12-17 10:54:32,mobile,windows,true,normal
2690,29,23,2023-12-17 13:19:05,mobile,android,true,normal
3218,21,21,2023-12-17 14:40:40,smart_speaker,web,true,high
3246,3,21,2023-12-18 03:48:01,desktop,android,true,normal
153,36,37,2023-12-18 13:49:19,tablet,web,false,high
2114,77,16,2023-12-18 15:18:21,tablet,android,true,lossless
1441,42,28,2023-12-18 20:36:49,mobile,ios,false,normal
2873,28,21,2023-12-18 23:46:49,mobile,web,true,normal
4379,58,36,2023-12-19 02:24:31,tablet,android,true,high
3382,39,11,2023-12-19 12:32:53,mobile,ios,true,lossless
1149,51,15,2023-12-19 18:25:32,desktop,ios,true,high
3741,30,26,2023-12-19 21:39:52,desktop,ios,true,lossless
720,49,34,2023-12-20 13:07:46,mobile,android,true,normal
3696,54,29,2023-12-20 18:12:05,desktop,ios,true,high
1958,71,18,2023-12-21 00:44:10,mobile,android,true,normal
857,15,21,2023-12-21 02:19:51,mobile,web,false,normal
1854,41,7,2023-12-21 03:54:36,desktop,web,true,high
4202,9,37,2023-12-21 14:46:47,desktop,macos,true,high
321,58,32,2023-12-21 15:36:56,mobile,windows,true,high
2425,3,27,2023-12-21 17:57:33,mobile,windows,true,lossless
1887,23,25,2023-12-22 00:19:07,mobile,web,true,normal
499,52,2,2023-12-22 02:03:03,mobile,macos,true,normal
2512,68,17,2023-12-22 16:33:51,desktop,windows,true,normal
4173,48,11,2023-12-22 16:43:18,desktop,ios,true,normal
93,4,6,2023-12-22 20:55:14,smart_speaker,web,true,lossless
4182,13,31,2023-12-22 23:34:15,tablet,android,true,high
4328,61,11,2023-12-23 23:43:52,desktop,android,true,normal
4158,1,39,2023-12-24 00:44:11,mobile,ios,true,high
2222,17,4,2023-12-24 03:14:48,desktop,android,false,high
4024,19,14,2023-12-24 05:00:53,mobile,android,true,high
2335,5,39,2023-12-24 05:31:48,desktop,android,false,high
2432,53,36,2023-12-24 07:27:50,mobile,android,true,normal
302,26,22,2023-12-24 13:42:57,mobile,web,true,high
4330,59,22,2023-12-24 15:33:45,tablet,android,true,high
3632,7,40,2023-12-24 17:18:50,mobile,ios,true,normal
1125,1,15,2023-12-24 23:14:14,mobile,ios,true,high
3093,73,35,2023-12-25 07:20:36,mobile,web,true,high
2640,8,23,2023-12-25 19:11:15,smart_speaker,android,true,normal
2146,78,37,2023-12-26 00:15:44,smart_speaker,web,true,normal
3906,19,6,2023-12-26 04:12:21,mobile,ios,false,normal
3123,6,2,2023-12-27 00:38:54,desktop,ios,true,high
3377,38,2,2023-12-27 11:57:10,tablet,android,false,lossless
1029,79,32,2023-12-27 12:04:27,desktop,android,true,normal
1617,4,26,2023-12-27 19:53:41,mobile,android,true,normal
3038,79,22,2023-12-28 16:39:40,mobile,ios,true,normal
754,24,40,2023-12-28 18:29:29,desktop,macos,true,normal
696,75,16,2023-12-29 04:39:05,mobile,ios,true,high
405,53,2,2023-12-29 04:47:07,mobile,android,true,normal
4006,76,30,2023-12-29 11:29:58,tablet,android,true,normal
88,59,5,2023-12-29 20:40:12,smart_speaker,web,true,high
1903,19,7,2023-12-30 05:32:58,mobile,ios,true,normal
1085,4,27,2023-12-30 08:28:32,smart_speaker,ios,true,high
2594,80,24,2023-12-30 10:59:17,mobile,windows,true,lossless
1059,69,39,2023-12-30 12:06:31,mobile,ios,true,high
187,37,29,2023-12-30 18:15:43,mobile,ios,true,normal
287,65,19,2023-12-31 00:10:26,tablet,web,true,high
3042,13,9,2023-12-31 01:59:23,desktop,web,true,normal
3536,28,9,2023-12-31 06:33:38,mobile,android,true,normal
3168,76,35,2023-12-31 09:43:04,tv,ios,true,lossless
1556,6,39,2023-12-31 20:07:59,mobile,ios,true,high
3629,77,38,2023-12-31 23:50:04,mobile,android,true,normal
2763,63,11,2024-01-01 06:58:49,mobile,ios,false,high
522,49,26,2024-01-01 07:26:06,mobile,android,true,normal
2131,52,27,2024-01-01 12:05:54,desktop,web,true,normal
1349,29,6,2024-01-01 14:37:59,mobile,ios,false,normal
2456,70,6,2024-01-01 15:17:30,mobile,web,true,high
4355,38,5,2024-01-02 05:48:37,mobile,ios,true,lossless
4061,61,29,2024-01-02 07:05:18,desktop,android,true,normal
2774,66,3,2024-01-02 09:45:49,desktop,macos,true,high
3642,28,27,2024-01-03 03:42:32,mobile,android,true,normal
3152,3,19,2024-01-03 03:43:22,mobile,web,true,normal
2629,7,22,2024-01-03 09:08:22,mobile,web,true,high
973,16,35,2024-01-03 10:57:20,tablet,android,false,normal
1111,43,34,2024-01-04 00:26:36,smart_speaker,web,true,high
3284,57,31,2024-01-04 00:56:38,desktop,web,true,high
410,56,9,2024-01-04 01:29:24,mobile,windows,false,normal
1966,74,15,2024-01-04 10:40:00,tablet,ios,true,high
3966,24,27,2024-01-04 20:36:37,tablet,android,true,normal
3891,55,40,2024-01-05 10:25:13,mobile,android,false,normal
3944,41,10,2024-01-05 15:21:06,tablet,android,false,normal
1188,27,3,2024-01-06 01:40:04,smart_speaker,android,false,high
967,64,6,2024-01-06 02:08:54,desktop,web,true,high
2179,22,33,2024-01-06 21:09:02,tv,ios,true,normal
4393,55,11,2024-01-07 18:13:47,desktop,ios,true,high
4430,4,8,2024-01-07 19:11:33,desktop,web,true,high
2965,52,30,2024-01-07 22:43:57,desktop,android,true,high
258,18,7,2024-01-07 23:04:55,mobile,web,true,high
298,27,26,2024-01-08 00:54:17,desktop,web,true,high
1363,43,2,2024-01-08 08:19:21,mobile,android,true,high
1220,44,21,2024-01-08 10:49:28,smart_speaker,web,true,normal
2869,9,13,2024-01-08 12:38:51,tablet,android,true,normal
1166,51,3,2024-01-08 14:29:12,tablet,ios,false,high
1413,46,12,2024-01-08 15:28:46,desktop,ios,true,high
1280,11,5,2024-01-09 03:13:05,smart_speaker,ios,true,high
1131,40,30,2024-01-09 07:26:18,mobile,android,true,high
3940,79,17,2024-01-09 16:27:39,desktop,web,true,high
3511,54,30,2024-01-09 23:56:50,mobile,web,true,high
1497,24,10,2024-01-10 03:16:17,mobile,web,true,normal
691,56,21,2024-01-10 04:47:14,desktop,ios,true,lossless
117,49,40,2024-01-10 08:47:07,mobile,android,true,high
521,63,21,2024-01-10 11:05:52,mobile,ios,true,high
2529,2,21,2024-01-10 12:16:53,desktop,ios,true,lossless
4491,44,12,2024-01-10 21:40:17,mobile,web,true,normal
2208,77,35,2024-01-10 22:57:38,mobile,web,true,high
73,25,6,2024-01-11 04:24:20,desktop,android,true,high
198,66,37,2024-01-12 02:06:26,desktop,ios,true,normal
4122,62,31,2024-01-12 02:42:23,mobile,ios,true,high
2584,33,34,2024-01-12 02:47:42,mobile,windows,true,normal
3864,74,30,2024-01-12 10:28:47,tv,web,false,high
333,63,37,2024-01-12 20:13:58,mobile,ios,true,normal
3633,55,6,2024-01-12 20:52:27,desktop,android,true,high
2118,39,6,2024-01-12 22:50:19,mobile,android,false,normal
2834,53,30,2024-01-13 00:14:36,mobile,android,false,normal
4381,48,31,2024-01-13 07:10:41,mobile,android,true,high
4282,5,38,2024-01-13 18:39:10,desktop,ios,true,normal
1565,32,22,2024-01-13 20:25:51,desktop,macos,true,normal
3751,41,27,2024-01-14 03:09:57,mobile,android,false,normal
2712,26,37,2024-01-14 17:57:51,desktop,android,false,normal
784,53,16,2024-01-14 19:27:40,mobile,macos,true,normal
2638,17,7,2024-01-14 19:46:00,mobile,ios,false,high
47,64,26,2024-01-15 06:23:57,mobile,web,false,high
2814,59,28,2024-01-15 09:25:33,tablet,ios,true,high
1694,45,30,2024-01-15 10:44:01,smart_speaker,windows,false,high
3834,34,22,2024-01-15 13:10:27,mobile,macos,true,high
2811,23,18,2024-01-15 17:06:44,tablet,windows,true,normal
3815,67,19,2024-01-16 01:23:23,desktop,android,true,normal
3637,71,14,2024-01-16 01:52:39,mobile,android,true,normal
2801,68,31,2024-01-16 03:33:27,tablet,android,true,lossless
3778,21,18,2024-01-16 07:14:24,tablet,web,true,high
745,77,1,2024-01-16 09:34:05,tablet,ios,true,high
774,37,37,2024-01-16 13:44:25,mobile,ios,false,high
1250,20,26,2024-01-16 20:17:58,mobile,ios,true,high
1045,54,24,2024-01-17 13:05:13,mobile,web,true,normal
4438,51,26,2024-01-17 17:18:16,tablet,ios,true,normal
2061,64,24,2024-01-17 19:53:32,mobile,web,false,normal
2890,11,37,2024-01-18 00:39:35,desktop,macos,false,normal
3291,51,19,2024-01-18 04:08:05,mobile,ios,true,normal
3926,28,36,2024-01-18 05:49:18,tablet,web,true,high
1347,43,9,2024-01-18 06:07:09,mobile,android,true,normal
2906,49,19,2024-01-18 13:14:53,mobile,web,true,normal
970,55,31,2024-01-18 22:28:12,smart_speaker,windows,false,normal
2860,69,35,2024-01-18 23:44:27,desktop,android,true,normal
2492,62,24,2024-01-19 00:19:38,desktop,android,true,normal
329,47,17,2024-01-19 07:32:38,desktop,android,true,normal
3204,33,39,2024-01-19 23:32:55,mobile,ios,true,normal
1110,43,17,2024-01-20 04:33:10,mobile,ios,true,normal
62,6,2,2024-01-20 09:23:23,mobile,ios,true,normal
1598,58,21,2024-01-20 13:36:03,desktop,ios,true,normal
2772,65,10,2024-01-20 13:56:34,mobile,android,true,high
1206,19,17,2024-01-20 14:17:32,desktop,macos,false,normal
3593,47,16,2024-01-20 16:10:05,desktop,android,true,normal
1269,4,39,2024-01-20 17:22:57,mobile,ios,true,high
283,49,15,2024-01-20 17:55:03,mobile,ios,true,high
4031,1,21,2024-01-20 20:29:57,tv,android,false,lossless
946,8,16,2024-01-20 21:42:59,mobile,ios,true,high
4350,38,12,2024-01-21 08:37:41,smart_speaker,macos,true,high
3153,5,15,2024-01-21 11:18:51,mobile,windows,true,normal
2288,50,37,2024-01-21 19:35:49,mobile,android,true,high
339,11,7,2024-01-21 20:43:16,desktop,android,true,normal
2478,28,8,2024-01-21 22:44:29,mobile,web,true,high
4091,7,9,2024-01-22 08:10:20,tablet,ios,true,normal
2184,75,8,2024-01-22 17:11:44,mobile,ios,false,high
3555,45,15,2024-01-22 21:55:50,mobile,web,true,normal
665,2,8,2024-01-22 23:59:22,mobile,macos,true,lossless
1195,23,39,2024-01-23 00:15:11,mobile,android,false,normal
2761,45,21,2024-01-23 05:59:44,tablet,ios,true,normal
4358,33,25,2024-01-23 08:41:24,mobile,ios,true,normal
4077,11,23,2024-01-23 08:42:42,tablet,ios,true,normal
3437,48,15,2024-01-23 09:21:22,mobile,android,true,normal
366,17,9,2024-01-24 02:38:32,mobile,ios,true,high
1176,49,13,2024-01-24 03:28:57,mobile,ios,true,normal
